Price;Volume;DateTime
0;25.26;100;2020-11-30 10:09:00.035500
1;25.26;600;2020-11-30 10:09:00.035500
2;25.26;100;2020-11-30 10:09:00.035500
3;25.26;1500;2020-11-30 10:09:00.035500
4;25.26;1000;2020-11-30 10:09:00.035500
5;25.26;400;2020-11-30 10:09:00.035500
6;25.26;3000;2020-11-30 10:09:00.035500
7;25.26;100;2020-11-30 10:09:00.035500
8;25.26;200;2020-11-30 10:09:00.035500
9;25.26;900;2020-11-30 10:09:00.035500
10;25.26;400;2020-11-30 10:09:00.035500
11;25.26;800;2020-11-30 10:09:00.035500
12;25.26;300;2020-11-30 10:09:00.035500
13;25.26;500;2020-11-30 10:09:00.035500
14;25.26;300;2020-11-30 10:09:00.035500
15;25.26;100;2020-11-30 10:09:00.035500
16;25.26;500;2020-11-30 10:09:00.035500
17;25.26;200;2020-11-30 10:09:00.035500
18;25.26;400;2020-11-30 10:09:00.035500
19;25.26;1000;2020-11-30 10:09:00.035500
20;25.26;600;2020-11-30 10:09:00.035500
21;25.26;200;2020-11-30 10:09:00.035500
22;25.26;200;2020-11-30 10:09:00.035500
23;25.26;300;2020-11-30 10:09:00.035500
24;25.26;100;2020-11-30 10:09:00.035500
25;25.26;1200;2020-11-30 10:09:00.035500
26;25.26;900;2020-11-30 10:09:00.035500
27;25.26;600;2020-11-30 10:09:00.035500
28;25.26;1900;2020-11-30 10:09:00.035500
29;25.26;500;2020-11-30 10:09:00.035500
30;25.26;1000;2020-11-30 10:09:00.035500
31;25.26;1400;2020-11-30 10:09:00.035500
32;25.26;400;2020-11-30 10:09:00.035500
33;25.26;3600;2020-11-30 10:09:00.035500
34;25.26;500;2020-11-30 10:09:00.035500
35;25.26;100;2020-11-30 10:09:00.035500
36;25.26;200;2020-11-30 10:09:00.035500
37;25.26;100;2020-11-30 10:09:00.035500
38;25.26;100;2020-11-30 10:09:00.035500
39;25.26;100;2020-11-30 10:09:00.035500
40;25.26;100;2020-11-30 10:09:00.035500
41;25.26;500;2020-11-30 10:09:00.035500
42;25.26;600;2020-11-30 10:09:00.035500
43;25.26;500;2020-11-30 10:09:00.035500
44;25.26;1100;2020-11-30 10:09:00.035500
45;25.26;1000;2020-11-30 10:09:00.035500
46;25.26;700;2020-11-30 10:09:00.035500
47;25.26;1000;2020-11-30 10:09:00.035500
48;25.26;100;2020-11-30 10:09:00.035500
49;25.26;100;2020-11-30 10:09:00.035500
50;25.26;500;2020-11-30 10:09:00.035500
51;25.26;100;2020-11-30 10:09:00.035500
52;25.26;1500;2020-11-30 10:09:00.035500
53;25.26;200;2020-11-30 10:09:00.035500
54;25.26;1900;2020-11-30 10:09:00.035500
55;25.26;2000;2020-11-30 10:09:00.035500
56;25.26;200;2020-11-30 10:09:00.035500
57;25.26;400;2020-11-30 10:09:00.035500
58;25.26;500;2020-11-30 10:09:00.035500
59;25.26;8300;2020-11-30 10:09:00.035500
60;25.26;5200;2020-11-30 10:09:00.035500
61;25.26;200;2020-11-30 10:09:00.035500
62;25.26;400;2020-11-30 10:09:00.035500
63;25.26;500;2020-11-30 10:09:00.035500
64;25.26;400;2020-11-30 10:09:00.035500
65;25.26;19100;2020-11-30 10:09:00.035500
66;25.26;300;2020-11-30 10:09:00.035500
67;25.26;800;2020-11-30 10:09:00.035500
68;25.26;100;2020-11-30 10:09:00.035500
69;25.26;100;2020-11-30 10:09:00.035500
70;25.26;21000;2020-11-30 10:09:00.035500
71;25.26;400;2020-11-30 10:09:00.035500
72;25.26;500;2020-11-30 10:09:00.035500
73;25.26;100;2020-11-30 10:09:00.035500
74;25.26;200;2020-11-30 10:09:00.035500
75;25.26;100;2020-11-30 10:09:00.035500
76;25.26;100;2020-11-30 10:09:00.035500
77;25.26;200;2020-11-30 10:09:00.035500
78;25.26;500;2020-11-30 10:09:00.035500
79;25.26;100;2020-11-30 10:09:00.035500
80;25.26;200;2020-11-30 10:09:00.035500
81;25.26;500;2020-11-30 10:09:00.035500
82;25.26;200;2020-11-30 10:09:00.035500
83;25.26;100;2020-11-30 10:09:00.035500
84;25.26;400;2020-11-30 10:09:00.035500
85;25.26;100;2020-11-30 10:09:00.035500
86;25.26;400;2020-11-30 10:09:00.035500
87;25.26;200;2020-11-30 10:09:00.035500
88;25.26;100;2020-11-30 10:09:00.035500
89;25.26;200;2020-11-30 10:09:00.035500
90;25.26;200;2020-11-30 10:09:00.035500
91;25.26;500;2020-11-30 10:09:00.035500
92;25.26;200;2020-11-30 10:09:00.035500
93;25.26;700;2020-11-30 10:09:00.035500
94;25.26;400;2020-11-30 10:09:00.035500
95;25.26;1500;2020-11-30 10:09:00.035500
96;25.26;100;2020-11-30 10:09:00.035500
97;25.26;300;2020-11-30 10:09:00.035500
98;25.26;400;2020-11-30 10:09:00.035500
99;25.26;500;2020-11-30 10:09:00.035500
100;25.26;100;2020-11-30 10:09:00.035500
101;25.26;100;2020-11-30 10:09:00.035500
102;25.26;100;2020-11-30 10:09:00.035500
103;25.26;2000;2020-11-30 10:09:00.035500
104;25.26;100;2020-11-30 10:09:00.035500
105;25.26;100;2020-11-30 10:09:00.035500
106;25.26;100;2020-11-30 10:09:00.035500
107;25.26;1500;2020-11-30 10:09:00.035500
108;25.26;100;2020-11-30 10:09:00.035500
109;25.26;100;2020-11-30 10:09:00.035500
110;25.26;1000;2020-11-30 10:09:00.035500
111;25.26;200;2020-11-30 10:09:00.035500
112;25.26;100;2020-11-30 10:09:00.035500
113;25.26;100;2020-11-30 10:09:00.035500
114;25.26;700;2020-11-30 10:09:00.035500
115;25.26;900;2020-11-30 10:09:00.035500
116;25.26;100;2020-11-30 10:09:00.035500
117;25.26;100;2020-11-30 10:09:00.035500
118;25.26;500;2020-11-30 10:09:00.035500
119;25.26;500;2020-11-30 10:09:00.035500
120;25.26;500;2020-11-30 10:09:00.035500
121;25.26;100;2020-11-30 10:09:00.035500
122;25.26;300;2020-11-30 10:09:00.035500
123;25.26;100;2020-11-30 10:09:00.035500
124;25.26;1000;2020-11-30 10:09:00.035500
125;25.26;1000;2020-11-30 10:09:00.035500
126;25.26;100;2020-11-30 10:09:00.035500
127;25.26;100;2020-11-30 10:09:00.035500
128;25.26;1000;2020-11-30 10:09:00.035500
129;25.26;100;2020-11-30 10:09:00.035500
130;25.26;200;2020-11-30 10:09:00.035500
131;25.26;4000;2020-11-30 10:09:00.035500
132;25.26;10000;2020-11-30 10:09:00.035500
133;25.26;100;2020-11-30 10:09:00.035500
134;25.26;100;2020-11-30 10:09:00.035500
135;25.26;200;2020-11-30 10:09:00.035500
136;25.26;1900;2020-11-30 10:09:00.035500
137;25.26;200;2020-11-30 10:09:00.035500
138;25.26;500;2020-11-30 10:09:00.035500
139;25.26;1000;2020-11-30 10:09:00.035500
140;25.26;1200;2020-11-30 10:09:00.035500
141;25.26;2000;2020-11-30 10:09:00.035500
142;25.26;1400;2020-11-30 10:09:00.035500
143;25.26;6500;2020-11-30 10:09:00.035500
144;25.26;200;2020-11-30 10:09:00.035500
145;25.26;200;2020-11-30 10:09:00.035500
146;25.26;100;2020-11-30 10:09:00.035500
147;25.26;200;2020-11-30 10:09:00.035500
148;25.26;100;2020-11-30 10:09:00.035500
149;25.26;2700;2020-11-30 10:09:00.035500
150;25.26;100;2020-11-30 10:09:00.035500
151;25.26;20700;2020-11-30 10:09:00.035500
152;25.26;1200;2020-11-30 10:09:00.035500
153;25.26;100;2020-11-30 10:09:00.035500
154;25.26;600;2020-11-30 10:09:00.035500
155;25.26;200;2020-11-30 10:09:00.035500
156;25.26;100;2020-11-30 10:09:00.035500
157;25.26;6000;2020-11-30 10:09:00.035500
158;25.26;900;2020-11-30 10:09:00.035500
159;25.26;8500;2020-11-30 10:09:00.035500
160;25.26;3900;2020-11-30 10:09:00.035500
161;25.26;100;2020-11-30 10:09:00.035500
162;25.26;100;2020-11-30 10:09:00.035500
163;25.26;1000;2020-11-30 10:09:00.035500
164;25.26;800;2020-11-30 10:09:00.035500
165;25.26;300;2020-11-30 10:09:00.035500
166;25.26;500;2020-11-30 10:09:00.035500
167;25.26;8200;2020-11-30 10:09:00.035500
168;25.26;1100;2020-11-30 10:09:00.035500
169;25.26;1500;2020-11-30 10:09:00.035500
170;25.26;3900;2020-11-30 10:09:00.035500
171;25.26;3000;2020-11-30 10:09:00.035500
172;25.26;2300;2020-11-30 10:09:00.035500
173;25.26;100;2020-11-30 10:09:00.035500
174;25.26;100;2020-11-30 10:09:00.035500
175;25.26;200;2020-11-30 10:09:00.035500
176;25.26;100;2020-11-30 10:09:00.035500
177;25.26;200;2020-11-30 10:09:00.035500
178;25.26;300;2020-11-30 10:09:00.035500
179;25.26;300;2020-11-30 10:09:00.035500
180;25.26;900;2020-11-30 10:09:00.035500
181;25.26;100;2020-11-30 10:09:00.035500
182;25.26;100;2020-11-30 10:09:00.035500
183;25.26;400;2020-11-30 10:09:00.035500
184;25.26;2600;2020-11-30 10:09:00.035500
185;25.26;800;2020-11-30 10:09:00.035500
186;25.26;1600;2020-11-30 10:09:00.035500
187;25.26;700;2020-11-30 10:09:00.035500
188;25.26;400;2020-11-30 10:09:00.035500
189;25.26;1100;2020-11-30 10:09:00.035500
190;25.26;200;2020-11-30 10:09:00.035500
191;25.26;300;2020-11-30 10:09:00.035500
192;25.26;300;2020-11-30 10:09:00.035500
193;25.26;1100;2020-11-30 10:09:00.035500
194;25.26;100;2020-11-30 10:09:00.035500
195;25.26;600;2020-11-30 10:09:00.035500
196;25.26;200;2020-11-30 10:09:00.035500
197;25.26;400;2020-11-30 10:09:00.035500
198;25.26;100;2020-11-30 10:09:00.035500
199;25.26;100;2020-11-30 10:09:00.035500
200;25.26;100;2020-11-30 10:09:00.035500
201;25.26;100;2020-11-30 10:09:00.035500
202;25.26;100;2020-11-30 10:09:00.035500
203;25.26;200;2020-11-30 10:09:00.035500
204;25.26;100;2020-11-30 10:09:00.035500
205;25.26;200;2020-11-30 10:09:00.035500
206;25.26;100;2020-11-30 10:09:00.035500
207;25.26;100;2020-11-30 10:09:00.035500
208;25.26;400;2020-11-30 10:09:00.035500
209;25.26;3000;2020-11-30 10:09:00.035500
210;25.26;1000;2020-11-30 10:09:00.035500
