Price;Volume;DateTime
0;21.34;2700;2020-06-30 10:11:00.167030
1;21.34;2200;2020-06-30 10:11:00.167030
2;21.34;8400;2020-06-30 10:11:00.167030
3;21.34;4900;2020-06-30 10:11:00.167030
4;21.34;400;2020-06-30 10:11:00.167030
5;21.34;1000;2020-06-30 10:11:00.167030
6;21.34;1100;2020-06-30 10:11:00.167030
7;21.34;2300;2020-06-30 10:11:00.167030
8;21.34;1000;2020-06-30 10:11:00.167030
9;21.34;1000;2020-06-30 10:11:00.167030
10;21.34;500;2020-06-30 10:11:00.167030
11;21.34;1000;2020-06-30 10:11:00.167030
12;21.34;6800;2020-06-30 10:11:00.167030
13;21.34;6200;2020-06-30 10:11:00.167030
14;21.34;12000;2020-06-30 10:11:00.167030
15;21.34;500;2020-06-30 10:11:00.167030
16;21.34;500;2020-06-30 10:11:00.167030
17;21.34;100;2020-06-30 10:11:00.167030
18;21.34;100;2020-06-30 10:11:00.167030
19;21.34;1600;2020-06-30 10:11:00.167030
20;21.34;400;2020-06-30 10:11:00.167030
21;21.34;1000;2020-06-30 10:11:00.167030
22;21.34;1300;2020-06-30 10:11:00.167030
23;21.34;200;2020-06-30 10:11:00.167030
24;21.34;200;2020-06-30 10:11:00.167030
25;21.34;800;2020-06-30 10:11:00.167030
26;21.34;100;2020-06-30 10:11:00.167030
27;21.34;300;2020-06-30 10:11:00.167030
28;21.34;500;2020-06-30 10:11:00.167030
29;21.34;100;2020-06-30 10:11:00.167030
30;21.34;100;2020-06-30 10:11:00.167030
31;21.34;100;2020-06-30 10:11:00.167030
32;21.34;200;2020-06-30 10:11:00.167030
33;21.34;500;2020-06-30 10:11:00.167030
34;21.34;100;2020-06-30 10:11:00.167030
35;21.34;1000;2020-06-30 10:11:00.167030
36;21.34;400;2020-06-30 10:11:00.167030
37;21.34;100;2020-06-30 10:11:00.167030
38;21.34;2000;2020-06-30 10:11:00.167030
39;21.34;200;2020-06-30 10:11:00.167030
40;21.34;500;2020-06-30 10:11:00.167030
41;21.34;2300;2020-06-30 10:11:00.167030
42;21.34;2000;2020-06-30 10:11:00.167030
43;21.34;100;2020-06-30 10:11:00.167030
44;21.34;100;2020-06-30 10:11:00.167030
45;21.34;100;2020-06-30 10:11:00.167030
46;21.34;200;2020-06-30 10:11:00.167030
47;21.34;200;2020-06-30 10:11:00.167030
48;21.34;100;2020-06-30 10:11:00.167030
49;21.34;200;2020-06-30 10:11:00.167030
50;21.34;100;2020-06-30 10:11:00.167030
51;21.34;100;2020-06-30 10:11:00.167030
52;21.34;200;2020-06-30 10:11:00.167030
53;21.34;100;2020-06-30 10:11:00.167030
54;21.34;100;2020-06-30 10:11:00.167030
55;21.34;300;2020-06-30 10:11:00.167030
56;21.34;200;2020-06-30 10:11:00.167030
57;21.34;300;2020-06-30 10:11:00.167030
58;21.34;200;2020-06-30 10:11:00.167030
59;21.34;300;2020-06-30 10:11:00.167030
60;21.34;1000;2020-06-30 10:11:00.167030
61;21.34;100;2020-06-30 10:11:00.167030
62;21.34;100;2020-06-30 10:11:00.167030
63;21.34;500;2020-06-30 10:11:00.167030
64;21.34;100;2020-06-30 10:11:00.167030
65;21.34;100;2020-06-30 10:11:00.167030
66;21.34;100;2020-06-30 10:11:00.167030
67;21.34;500;2020-06-30 10:11:00.167030
68;21.34;100;2020-06-30 10:11:00.167030
69;21.34;100;2020-06-30 10:11:00.167030
70;21.34;1000;2020-06-30 10:11:00.167030
71;21.34;500;2020-06-30 10:11:00.167030
72;21.34;100;2020-06-30 10:11:00.167030
73;21.34;200;2020-06-30 10:11:00.167030
74;21.34;100;2020-06-30 10:11:00.167030
75;21.34;900;2020-06-30 10:11:00.167030
76;21.34;1100;2020-06-30 10:11:00.167030
77;21.34;1400;2020-06-30 10:11:00.167030
78;21.34;100;2020-06-30 10:11:00.167030
79;21.34;100;2020-06-30 10:11:00.167030
80;21.34;100;2020-06-30 10:11:00.167030
81;21.34;100;2020-06-30 10:11:00.167030
82;21.34;100;2020-06-30 10:11:00.167030
83;21.34;100;2020-06-30 10:11:00.167030
84;21.34;100;2020-06-30 10:11:00.167030
85;21.34;100;2020-06-30 10:11:00.167030
86;21.34;1700;2020-06-30 10:11:00.167030
87;21.34;100;2020-06-30 10:11:00.167030
88;21.34;400;2020-06-30 10:11:00.167030
89;21.34;100;2020-06-30 10:11:00.167030
90;21.34;100;2020-06-30 10:11:00.167030
91;21.34;200;2020-06-30 10:11:00.167030
92;21.34;100;2020-06-30 10:11:00.167030
93;21.34;1800;2020-06-30 10:11:00.167030
94;21.34;2300;2020-06-30 10:11:00.167030
95;21.34;2300;2020-06-30 10:11:00.167030
96;21.34;7500;2020-06-30 10:11:00.167030
97;21.34;1500;2020-06-30 10:11:00.167030
98;21.34;4600;2020-06-30 10:11:00.167030
99;21.34;100;2020-06-30 10:11:00.167030
100;21.34;900;2020-06-30 10:11:00.167030
101;21.34;100;2020-06-30 10:11:00.167030
102;21.34;100;2020-06-30 10:11:00.167030
103;21.34;200;2020-06-30 10:11:00.167030
104;21.34;500;2020-06-30 10:11:00.167030
105;21.34;400;2020-06-30 10:11:00.167030
106;21.34;800;2020-06-30 10:11:00.167030
107;21.34;100;2020-06-30 10:11:00.167030
108;21.34;100;2020-06-30 10:11:00.167030
109;21.34;200;2020-06-30 10:11:00.167030
110;21.34;200;2020-06-30 10:11:00.167030
111;21.34;100;2020-06-30 10:11:00.167030
112;21.34;1000;2020-06-30 10:11:00.167030
113;21.34;100;2020-06-30 10:11:00.167030
114;21.34;100;2020-06-30 10:11:00.167030
115;21.34;9100;2020-06-30 10:11:00.167030
116;21.34;100;2020-06-30 10:11:00.167030
117;21.34;400;2020-06-30 10:11:00.167030
118;21.34;100;2020-06-30 10:11:00.167030
119;21.34;400;2020-06-30 10:11:00.167030
120;21.34;400;2020-06-30 10:11:00.167030
121;21.34;200;2020-06-30 10:11:00.167030
122;21.34;100;2020-06-30 10:11:00.167030
123;21.34;3000;2020-06-30 10:11:00.167030
124;21.34;100;2020-06-30 10:11:00.167030
125;21.34;300;2020-06-30 10:11:00.167030
126;21.34;700;2020-06-30 10:11:00.167030
127;21.34;300;2020-06-30 10:11:00.167030
128;21.34;11700;2020-06-30 10:11:00.167030
129;21.34;200;2020-06-30 10:11:00.167030
130;21.34;200;2020-06-30 10:11:00.167030
131;21.34;7900;2020-06-30 10:11:00.167030
132;21.34;100;2020-06-30 10:11:00.167030
133;21.34;200;2020-06-30 10:11:00.167030
134;21.34;100;2020-06-30 10:11:00.167030
135;21.34;100;2020-06-30 10:11:00.167030
136;21.34;2100;2020-06-30 10:11:00.167030
137;21.34;300;2020-06-30 10:11:00.167030
138;21.34;200;2020-06-30 10:11:00.167030
139;21.34;13800;2020-06-30 10:11:00.167030
140;21.34;5000;2020-06-30 10:11:00.167030
141;21.34;8000;2020-06-30 10:11:00.167030
142;21.34;1200;2020-06-30 10:11:00.167030
143;21.34;100;2020-06-30 10:11:00.167030
144;21.34;900;2020-06-30 10:11:00.167030
145;21.34;200;2020-06-30 10:11:00.167030
146;21.34;100;2020-06-30 10:11:00.167030
147;21.34;200;2020-06-30 10:11:00.167030
148;21.34;2300;2020-06-30 10:11:00.167030
149;21.34;700;2020-06-30 10:11:00.167030
150;21.34;3100;2020-06-30 10:11:00.167030
151;21.34;500;2020-06-30 10:11:00.167030
152;21.34;300;2020-06-30 10:11:00.167030
153;21.34;1100;2020-06-30 10:11:00.167030
154;21.34;2000;2020-06-30 10:11:00.167030
155;21.34;2400;2020-06-30 10:11:00.167030
156;21.34;4500;2020-06-30 10:11:00.167030
157;21.34;10000;2020-06-30 10:11:00.167030
158;21.34;300;2020-06-30 10:11:00.167030
159;21.34;7500;2020-06-30 10:11:00.167030
160;21.34;100;2020-06-30 10:11:00.167030
161;21.34;2500;2020-06-30 10:11:00.167030
162;21.34;700;2020-06-30 10:11:00.167030
163;21.34;7000;2020-06-30 10:11:00.167030
164;21.34;17400;2020-06-30 10:11:00.167030
165;21.34;2600;2020-06-30 10:11:00.167030
166;21.34;100;2020-06-30 10:11:00.167030
167;21.34;500;2020-06-30 10:11:00.167030
168;21.34;3000;2020-06-30 10:11:00.167030
169;21.34;100;2020-06-30 10:11:00.167030
170;21.34;2000;2020-06-30 10:11:00.167030
171;21.34;10000;2020-06-30 10:11:00.167030
172;21.34;1700;2020-06-30 10:11:00.167030
173;21.34;100;2020-06-30 10:11:00.167030
174;21.34;1800;2020-06-30 10:11:00.167030
175;21.34;2000;2020-06-30 10:11:00.167030
176;21.34;1500;2020-06-30 10:11:00.167030
177;21.34;2000;2020-06-30 10:11:00.167030
178;21.34;900;2020-06-30 10:11:00.167030
179;21.34;4300;2020-06-30 10:11:00.167030
180;21.34;7000;2020-06-30 10:11:00.167030
181;21.34;300;2020-06-30 10:11:00.167030
182;21.34;500;2020-06-30 10:11:00.167030
183;21.34;1000;2020-06-30 10:11:00.167030
184;21.34;200;2020-06-30 10:11:00.167030
185;21.34;10000;2020-06-30 10:11:00.167030
186;21.34;100;2020-06-30 10:11:00.167030
187;21.34;1000;2020-06-30 10:11:00.167030
188;21.34;1300;2020-06-30 10:11:00.167030
