Price;Volume;DateTime
0;22.13;300;2020-07-14 10:07:00.293670
1;22.13;2700;2020-07-14 10:07:00.293670
2;22.13;600;2020-07-14 10:07:00.293670
3;22.13;6200;2020-07-14 10:07:00.293670
4;22.13;500;2020-07-14 10:07:00.293670
5;22.13;700;2020-07-14 10:07:00.293670
6;22.13;700;2020-07-14 10:07:00.293670
7;22.13;600;2020-07-14 10:07:00.293670
8;22.13;800;2020-07-14 10:07:00.293670
9;22.13;400;2020-07-14 10:07:00.293670
10;22.13;1000;2020-07-14 10:07:00.293670
11;22.13;1400;2020-07-14 10:07:00.293670
12;22.13;7600;2020-07-14 10:07:00.293670
13;22.13;1300;2020-07-14 10:07:00.293670
14;22.13;1200;2020-07-14 10:07:00.293670
15;22.13;1300;2020-07-14 10:07:00.293670
16;22.13;1200;2020-07-14 10:07:00.293670
17;22.13;1300;2020-07-14 10:07:00.293670
18;22.13;1200;2020-07-14 10:07:00.293670
19;22.13;1300;2020-07-14 10:07:00.293670
20;22.13;1200;2020-07-14 10:07:00.293670
21;22.13;1200;2020-07-14 10:07:00.293670
22;22.13;1300;2020-07-14 10:07:00.293670
23;22.13;1200;2020-07-14 10:07:00.293670
24;22.13;1300;2020-07-14 10:07:00.293670
25;22.13;1200;2020-07-14 10:07:00.293670
26;22.13;1300;2020-07-14 10:07:00.293670
27;22.13;1200;2020-07-14 10:07:00.293670
28;22.13;1300;2020-07-14 10:07:00.293670
29;22.13;1200;2020-07-14 10:07:00.293670
30;22.13;1200;2020-07-14 10:07:00.293670
31;22.13;1300;2020-07-14 10:07:00.293670
32;22.13;1200;2020-07-14 10:07:00.293670
33;22.13;200;2020-07-14 10:07:00.293670
34;22.13;100;2020-07-14 10:07:00.293670
35;22.13;100;2020-07-14 10:07:00.293670
36;22.13;100;2020-07-14 10:07:00.293670
37;22.13;100;2020-07-14 10:07:00.293670
38;22.13;700;2020-07-14 10:07:00.293670
39;22.13;1200;2020-07-14 10:07:00.293670
40;22.13;1300;2020-07-14 10:07:00.293670
41;22.13;400;2020-07-14 10:07:00.293670
42;22.13;11600;2020-07-14 10:07:00.293670
43;22.13;2200;2020-07-14 10:07:00.293670
44;22.13;100;2020-07-14 10:07:00.293670
45;22.13;200;2020-07-14 10:07:00.293670
46;22.13;900;2020-07-14 10:07:00.293670
47;22.13;200;2020-07-14 10:07:00.293670
48;22.13;100;2020-07-14 10:07:00.293670
49;22.13;200;2020-07-14 10:07:00.293670
50;22.13;100;2020-07-14 10:07:00.293670
51;22.13;100;2020-07-14 10:07:00.293670
52;22.13;3000;2020-07-14 10:07:00.293670
53;22.13;100;2020-07-14 10:07:00.293670
54;22.13;100;2020-07-14 10:07:00.293670
55;22.13;100;2020-07-14 10:07:00.293670
56;22.13;100;2020-07-14 10:07:00.293670
57;22.13;200;2020-07-14 10:07:00.293670
58;22.13;200;2020-07-14 10:07:00.293670
59;22.13;1500;2020-07-14 10:07:00.293670
60;22.13;1500;2020-07-14 10:07:00.293670
61;22.13;100;2020-07-14 10:07:00.293670
62;22.13;1100;2020-07-14 10:07:00.293670
63;22.13;100;2020-07-14 10:07:00.293670
64;22.13;500;2020-07-14 10:07:00.293670
65;22.13;100;2020-07-14 10:07:00.293670
66;22.13;100;2020-07-14 10:07:00.293670
67;22.13;100;2020-07-14 10:07:00.293670
68;22.13;200;2020-07-14 10:07:00.293670
69;22.13;100;2020-07-14 10:07:00.293670
70;22.13;100;2020-07-14 10:07:00.293670
71;22.13;200;2020-07-14 10:07:00.293670
72;22.13;100;2020-07-14 10:07:00.293670
73;22.13;100;2020-07-14 10:07:00.293670
74;22.13;100;2020-07-14 10:07:00.293670
75;22.13;9500;2020-07-14 10:07:00.293670
76;22.13;500;2020-07-14 10:07:00.293670
77;22.13;10000;2020-07-14 10:07:00.293670
78;22.13;300;2020-07-14 10:07:00.293670
79;22.13;200;2020-07-14 10:07:00.293670
80;22.13;1000;2020-07-14 10:07:00.293670
81;22.13;100;2020-07-14 10:07:00.293670
82;22.13;5000;2020-07-14 10:07:00.293670
83;22.13;1000;2020-07-14 10:07:00.293670
84;22.13;400;2020-07-14 10:07:00.293670
85;22.13;100;2020-07-14 10:07:00.293670
86;22.13;600;2020-07-14 10:07:00.293670
87;22.13;100;2020-07-14 10:07:00.293670
88;22.13;500;2020-07-14 10:07:00.293670
89;22.13;200;2020-07-14 10:07:00.293670
90;22.13;400;2020-07-14 10:07:00.293670
91;22.13;100;2020-07-14 10:07:00.293670
92;22.13;1000;2020-07-14 10:07:00.293670
93;22.13;4000;2020-07-14 10:07:00.293670
94;22.13;1000;2020-07-14 10:07:00.293670
95;22.13;1000;2020-07-14 10:07:00.293670
96;22.13;1000;2020-07-14 10:07:00.293670
97;22.13;1000;2020-07-14 10:07:00.293670
98;22.13;1000;2020-07-14 10:07:00.293670
99;22.13;5000;2020-07-14 10:07:00.293670
100;22.13;200;2020-07-14 10:07:00.293670
101;22.13;500;2020-07-14 10:07:00.293670
102;22.13;300;2020-07-14 10:07:00.293670
103;22.13;17600;2020-07-14 10:07:00.293670
104;22.13;7000;2020-07-14 10:07:00.293670
105;22.13;5000;2020-07-14 10:07:00.293670
106;22.13;1400;2020-07-14 10:07:00.293670
107;22.13;500;2020-07-14 10:07:00.293670
108;22.13;1000;2020-07-14 10:07:00.293670
109;22.13;4000;2020-07-14 10:07:00.293670
110;22.13;2000;2020-07-14 10:07:00.293670
111;22.13;500;2020-07-14 10:07:00.293670
112;22.13;5000;2020-07-14 10:07:00.293670
113;22.13;400;2020-07-14 10:07:00.293670
114;22.13;500;2020-07-14 10:07:00.293670
115;22.13;100;2020-07-14 10:07:00.293670
116;22.13;100;2020-07-14 10:07:00.293670
117;22.13;100;2020-07-14 10:07:00.293670
118;22.13;100;2020-07-14 10:07:00.293670
119;22.13;600;2020-07-14 10:07:00.293670
120;22.13;4100;2020-07-14 10:07:00.293670
