Price;Volume;DateTime
0;22.95;100;2020-08-19 10:10:00.174770
1;22.95;200;2020-08-19 10:10:00.174770
2;22.95;300;2020-08-19 10:10:00.174770
3;22.95;1000;2020-08-19 10:10:00.174770
4;22.95;2500;2020-08-19 10:10:00.174770
5;22.95;1000;2020-08-19 10:10:00.174770
6;22.95;500;2020-08-19 10:10:00.174770
7;22.95;200;2020-08-19 10:10:00.174770
8;22.95;10000;2020-08-19 10:10:00.174770
9;22.95;100;2020-08-19 10:10:00.174770
10;22.95;400;2020-08-19 10:10:00.174770
11;22.95;2100;2020-08-19 10:10:00.174770
12;22.95;3000;2020-08-19 10:10:00.174770
13;22.95;7200;2020-08-19 10:10:00.174770
14;22.95;400;2020-08-19 10:10:00.174770
15;22.95;1000;2020-08-19 10:10:00.174770
16;22.95;3200;2020-08-19 10:10:00.174770
17;22.95;2000;2020-08-19 10:10:00.174770
18;22.95;500;2020-08-19 10:10:00.174770
19;22.95;10000;2020-08-19 10:10:00.174770
20;22.95;10000;2020-08-19 10:10:00.174770
21;22.95;300;2020-08-19 10:10:00.174770
22;22.95;100;2020-08-19 10:10:00.174770
23;22.95;600;2020-08-19 10:10:00.174770
24;22.95;400;2020-08-19 10:10:00.174770
25;22.95;400;2020-08-19 10:10:00.174770
26;22.95;800;2020-08-19 10:10:00.174770
27;22.95;10000;2020-08-19 10:10:00.174770
28;22.95;2000;2020-08-19 10:10:00.174770
29;22.95;2100;2020-08-19 10:10:00.174770
30;22.95;400;2020-08-19 10:10:00.174770
31;22.95;1000;2020-08-19 10:10:00.174770
32;22.95;100;2020-08-19 10:10:00.174770
33;22.95;24000;2020-08-19 10:10:00.174770
34;22.95;200;2020-08-19 10:10:00.174770
35;22.95;2400;2020-08-19 10:10:00.174770
36;22.95;100;2020-08-19 10:10:00.174770
37;22.95;600;2020-08-19 10:10:00.174770
38;22.95;100;2020-08-19 10:10:00.174770
39;22.95;1000;2020-08-19 10:10:00.174770
40;22.95;3000;2020-08-19 10:10:00.174770
41;22.95;200;2020-08-19 10:10:00.174770
42;22.95;2000;2020-08-19 10:10:00.174770
43;22.95;100;2020-08-19 10:10:00.174770
44;22.95;100;2020-08-19 10:10:00.174770
45;22.95;100;2020-08-19 10:10:00.174770
46;22.95;100;2020-08-19 10:10:00.174770
47;22.95;300;2020-08-19 10:10:00.174770
48;22.95;100;2020-08-19 10:10:00.174770
49;22.95;3000;2020-08-19 10:10:00.174770
50;22.95;300;2020-08-19 10:10:00.174770
51;22.95;1200;2020-08-19 10:10:00.174770
52;22.95;5000;2020-08-19 10:10:00.174770
53;22.95;500;2020-08-19 10:10:00.174770
54;22.95;1000;2020-08-19 10:10:00.174770
55;22.95;1000;2020-08-19 10:10:00.174770
56;22.95;100;2020-08-19 10:10:00.174770
57;22.95;200;2020-08-19 10:10:00.174770
58;22.95;100;2020-08-19 10:10:00.174770
59;22.95;1000;2020-08-19 10:10:00.174770
60;22.95;2200;2020-08-19 10:10:00.174770
61;22.95;1000;2020-08-19 10:10:00.174770
62;22.95;200;2020-08-19 10:10:00.174770
63;22.95;2000;2020-08-19 10:10:00.174770
64;22.95;300;2020-08-19 10:10:00.174770
65;22.95;800;2020-08-19 10:10:00.174770
66;22.95;2000;2020-08-19 10:10:00.174770
67;22.95;2000;2020-08-19 10:10:00.174770
68;22.95;300;2020-08-19 10:10:00.174770
69;22.95;3200;2020-08-19 10:10:00.174770
70;22.95;100;2020-08-19 10:10:00.174770
71;22.95;400;2020-08-19 10:10:00.174770
72;22.95;100;2020-08-19 10:10:00.174770
73;22.95;100;2020-08-19 10:10:00.174770
74;22.95;100;2020-08-19 10:10:00.174770
75;22.95;700;2020-08-19 10:10:00.174770
76;22.95;200;2020-08-19 10:10:00.174770
