Price;Volume;DateTime
0;19.55;100;2020-11-06 10:09:00.178030
1;19.55;700;2020-11-06 10:09:00.178030
2;19.55;300;2020-11-06 10:09:00.178030
3;19.55;200;2020-11-06 10:09:00.178030
4;19.55;400;2020-11-06 10:09:00.178030
5;19.55;300;2020-11-06 10:09:00.178030
6;19.55;1200;2020-11-06 10:09:00.178030
7;19.55;500;2020-11-06 10:09:00.178030
8;19.55;1300;2020-11-06 10:09:00.178030
9;19.55;1300;2020-11-06 10:09:00.178030
10;19.55;1200;2020-11-06 10:09:00.178030
11;19.55;1200;2020-11-06 10:09:00.178030
12;19.55;1300;2020-11-06 10:09:00.178030
13;19.55;1300;2020-11-06 10:09:00.178030
14;19.55;4100;2020-11-06 10:09:00.178030
15;19.55;400;2020-11-06 10:09:00.178030
16;19.55;100;2020-11-06 10:09:00.178030
17;19.55;600;2020-11-06 10:09:00.178030
18;19.55;700;2020-11-06 10:09:00.178030
19;19.55;4100;2020-11-06 10:09:00.178030
20;19.55;900;2020-11-06 10:09:00.178030
21;19.55;300;2020-11-06 10:09:00.178030
22;19.55;1300;2020-11-06 10:09:00.178030
23;19.55;1200;2020-11-06 10:09:00.178030
24;19.55;1200;2020-11-06 10:09:00.178030
25;19.55;1300;2020-11-06 10:09:00.178030
26;19.55;1200;2020-11-06 10:09:00.178030
27;19.55;3500;2020-11-06 10:09:00.178030
28;19.55;300;2020-11-06 10:09:00.178030
29;19.55;500;2020-11-06 10:09:00.178030
30;19.55;100;2020-11-06 10:09:00.178030
31;19.55;500;2020-11-06 10:09:00.178030
32;19.55;500;2020-11-06 10:09:00.178030
33;19.55;700;2020-11-06 10:09:00.178030
34;19.55;1600;2020-11-06 10:09:00.178030
35;19.55;400;2020-11-06 10:09:00.178030
36;19.55;600;2020-11-06 10:09:00.178030
37;19.55;100;2020-11-06 10:09:00.178030
38;19.55;100;2020-11-06 10:09:00.178030
39;19.55;100;2020-11-06 10:09:00.178030
40;19.55;100;2020-11-06 10:09:00.178030
41;19.55;100;2020-11-06 10:09:00.178030
42;19.55;200;2020-11-06 10:09:00.178030
43;19.55;1000;2020-11-06 10:09:00.178030
44;19.55;100;2020-11-06 10:09:00.178030
45;19.55;1000;2020-11-06 10:09:00.178030
46;19.55;200;2020-11-06 10:09:00.178030
47;19.55;100;2020-11-06 10:09:00.178030
48;19.55;1100;2020-11-06 10:09:00.178030
49;19.55;10000;2020-11-06 10:09:00.178030
50;19.55;8900;2020-11-06 10:09:00.178030
51;19.55;100;2020-11-06 10:09:00.178030
52;19.55;100;2020-11-06 10:09:00.178030
53;19.55;100;2020-11-06 10:09:00.178030
54;19.55;800;2020-11-06 10:09:00.178030
55;19.55;2700;2020-11-06 10:09:00.178030
56;19.55;1000;2020-11-06 10:09:00.178030
57;19.55;500;2020-11-06 10:09:00.178030
58;19.55;100;2020-11-06 10:09:00.178030
59;19.55;100;2020-11-06 10:09:00.178030
60;19.55;100;2020-11-06 10:09:00.178030
61;19.55;400;2020-11-06 10:09:00.178030
62;19.55;100;2020-11-06 10:09:00.178030
63;19.55;100;2020-11-06 10:09:00.178030
64;19.55;100;2020-11-06 10:09:00.178030
65;19.55;1000;2020-11-06 10:09:00.178030
66;19.55;500;2020-11-06 10:09:00.178030
