Price;Volume;DateTime
0;22.54;400;2020-08-21 10:11:00.216770
1;22.54;100;2020-08-21 10:11:00.216770
2;22.54;154900;2020-08-21 10:11:00.216770
3;22.54;100;2020-08-21 10:11:00.216770
4;22.54;100;2020-08-21 10:11:00.216770
5;22.54;100;2020-08-21 10:11:00.216770
6;22.54;1200;2020-08-21 10:11:00.216770
7;22.54;1300;2020-08-21 10:11:00.216770
8;22.54;1200;2020-08-21 10:11:00.216770
9;22.54;1200;2020-08-21 10:11:00.216770
10;22.54;1300;2020-08-21 10:11:00.216770
11;22.54;1300;2020-08-21 10:11:00.216770
12;22.54;1200;2020-08-21 10:11:00.216770
13;22.54;1200;2020-08-21 10:11:00.216770
14;22.54;100;2020-08-21 10:11:00.216770
15;22.54;500;2020-08-21 10:11:00.216770
16;22.54;100;2020-08-21 10:11:00.216770
17;22.54;600;2020-08-21 10:11:00.216770
18;22.54;1200;2020-08-21 10:11:00.216770
19;22.54;400;2020-08-21 10:11:00.216770
20;22.54;1300;2020-08-21 10:11:00.216770
21;22.54;1200;2020-08-21 10:11:00.216770
22;22.54;1300;2020-08-21 10:11:00.216770
23;22.54;1200;2020-08-21 10:11:00.216770
24;22.54;1300;2020-08-21 10:11:00.216770
25;22.54;100;2020-08-21 10:11:00.216770
26;22.54;1200;2020-08-21 10:11:00.216770
27;22.54;200;2020-08-21 10:11:00.216770
28;22.54;700;2020-08-21 10:11:00.216770
29;22.54;300;2020-08-21 10:11:00.216770
30;22.54;1300;2020-08-21 10:11:00.216770
31;22.54;900;2020-08-21 10:11:00.216770
32;22.54;100;2020-08-21 10:11:00.216770
33;22.54;200;2020-08-21 10:11:00.216770
34;22.54;800;2020-08-21 10:11:00.216770
35;22.54;500;2020-08-21 10:11:00.216770
36;22.54;300;2020-08-21 10:11:00.216770
37;22.54;200;2020-08-21 10:11:00.216770
38;22.54;100;2020-08-21 10:11:00.216770
39;22.54;600;2020-08-21 10:11:00.216770
40;22.54;9400;2020-08-21 10:11:00.216770
41;22.54;400;2020-08-21 10:11:00.216770
42;22.54;1000;2020-08-21 10:11:00.216770
43;22.54;100;2020-08-21 10:11:00.216770
44;22.54;2000;2020-08-21 10:11:00.216770
45;22.54;200;2020-08-21 10:11:00.216770
46;22.54;200;2020-08-21 10:11:00.216770
47;22.54;200;2020-08-21 10:11:00.216770
48;22.54;1000;2020-08-21 10:11:00.216770
49;22.54;100;2020-08-21 10:11:00.216770
50;22.54;100;2020-08-21 10:11:00.216770
51;22.54;1000;2020-08-21 10:11:00.216770
52;22.54;100;2020-08-21 10:11:00.216770
53;22.54;800;2020-08-21 10:11:00.216770
54;22.54;2000;2020-08-21 10:11:00.216770
55;22.54;300;2020-08-21 10:11:00.216770
56;22.54;100;2020-08-21 10:11:00.216770
57;22.54;1100;2020-08-21 10:11:00.216770
58;22.54;100;2020-08-21 10:11:00.216770
59;22.54;500;2020-08-21 10:11:00.216770
60;22.54;1000;2020-08-21 10:11:00.216770
61;22.54;200;2020-08-21 10:11:00.216770
62;22.54;100;2020-08-21 10:11:00.216770
63;22.54;100;2020-08-21 10:11:00.216770
64;22.54;2800;2020-08-21 10:11:00.216770
65;22.54;700;2020-08-21 10:11:00.216770
66;22.54;500;2020-08-21 10:11:00.216770
67;22.54;3800;2020-08-21 10:11:00.216770
68;22.54;600;2020-08-21 10:11:00.216770
69;22.54;2000;2020-08-21 10:11:00.216770
70;22.54;2000;2020-08-21 10:11:00.216770
71;22.54;100;2020-08-21 10:11:00.216770
72;22.54;1500;2020-08-21 10:11:00.216770
73;22.54;200;2020-08-21 10:11:00.216770
74;22.54;400;2020-08-21 10:11:00.216770
75;22.54;300;2020-08-21 10:11:00.216770
76;22.54;1000;2020-08-21 10:11:00.216770
77;22.54;100;2020-08-21 10:11:00.216770
78;22.54;100;2020-08-21 10:11:00.216770
79;22.54;300;2020-08-21 10:11:00.216770
80;22.54;100;2020-08-21 10:11:00.216770
81;22.54;100;2020-08-21 10:11:00.216770
82;22.54;100;2020-08-21 10:11:00.216770
83;22.54;300;2020-08-21 10:11:00.216770
84;22.54;400;2020-08-21 10:11:00.216770
85;22.54;100;2020-08-21 10:11:00.216770
86;22.54;600;2020-08-21 10:11:00.216770
87;22.54;500;2020-08-21 10:11:00.216770
88;22.54;100;2020-08-21 10:11:00.216770
89;22.54;900;2020-08-21 10:11:00.216770
90;22.54;100;2020-08-21 10:11:00.216770
91;22.54;200;2020-08-21 10:11:00.216770
92;22.54;200;2020-08-21 10:11:00.216770
93;22.54;100;2020-08-21 10:11:00.216770
94;22.54;1600;2020-08-21 10:11:00.216770
95;22.54;1300;2020-08-21 10:11:00.216770
96;22.54;17100;2020-08-21 10:11:00.216770
97;22.54;2500;2020-08-21 10:11:00.216770
98;22.54;400;2020-08-21 10:11:00.216770
99;22.54;200;2020-08-21 10:11:00.216770
100;22.54;100;2020-08-21 10:11:00.216770
101;22.54;200;2020-08-21 10:11:00.216770
102;22.54;100;2020-08-21 10:11:00.216770
103;22.54;100;2020-08-21 10:11:00.216770
104;22.54;200;2020-08-21 10:11:00.216770
105;22.54;3000;2020-08-21 10:11:00.216770
106;22.54;500;2020-08-21 10:11:00.216770
107;22.54;500;2020-08-21 10:11:00.216770
108;22.54;200;2020-08-21 10:11:00.216770
109;22.54;500;2020-08-21 10:11:00.216770
110;22.54;1000;2020-08-21 10:11:00.216770
111;22.54;100;2020-08-21 10:11:00.216770
112;22.54;2400;2020-08-21 10:11:00.216770
113;22.54;100;2020-08-21 10:11:00.216770
114;22.54;200;2020-08-21 10:11:00.216770
115;22.54;1000;2020-08-21 10:11:00.216770
116;22.54;1000;2020-08-21 10:11:00.216770
117;22.54;600;2020-08-21 10:11:00.216770
118;22.54;200;2020-08-21 10:11:00.216770
119;22.54;100;2020-08-21 10:11:00.216770
120;22.54;300;2020-08-21 10:11:00.216770
121;22.54;2600;2020-08-21 10:11:00.216770
122;22.54;100;2020-08-21 10:11:00.216770
123;22.54;200;2020-08-21 10:11:00.216770
124;22.54;500;2020-08-21 10:11:00.216770
125;22.54;700;2020-08-21 10:11:00.216770
126;22.54;300;2020-08-21 10:11:00.216770
127;22.54;100;2020-08-21 10:11:00.216770
128;22.54;100;2020-08-21 10:11:00.216770
129;22.54;100;2020-08-21 10:11:00.216770
130;22.54;200;2020-08-21 10:11:00.216770
131;22.54;100;2020-08-21 10:11:00.216770
132;22.54;500;2020-08-21 10:11:00.216770
133;22.54;4000;2020-08-21 10:11:00.216770
134;22.54;1000;2020-08-21 10:11:00.216770
135;22.54;400;2020-08-21 10:11:00.216770
136;22.54;200;2020-08-21 10:11:00.216770
137;22.54;1800;2020-08-21 10:11:00.216770
138;22.54;500;2020-08-21 10:11:00.216770
139;22.54;300;2020-08-21 10:11:00.216770
140;22.54;1000;2020-08-21 10:11:00.216770
141;22.54;1100;2020-08-21 10:11:00.216770
142;22.54;1500;2020-08-21 10:11:00.216770
143;22.54;100;2020-08-21 10:11:00.216770
