Price;Volume;DateTime
0;23.2;100;2020-07-15 10:11:00.389630
1;23.2;1800;2020-07-15 10:11:00.389630
2;23.2;200;2020-07-15 10:11:00.389630
3;23.2;1600;2020-07-15 10:11:00.389630
4;23.2;1000;2020-07-15 10:11:00.389630
5;23.2;80900;2020-07-15 10:11:00.389630
6;23.2;4600;2020-07-15 10:11:00.389630
7;23.2;3000;2020-07-15 10:11:00.389630
8;23.2;2500;2020-07-15 10:11:00.389630
9;23.2;6200;2020-07-15 10:11:00.389630
10;23.2;2700;2020-07-15 10:11:00.389630
11;23.2;1000;2020-07-15 10:11:00.389630
12;23.2;1000;2020-07-15 10:11:00.389630
13;23.2;10000;2020-07-15 10:11:00.389630
14;23.2;3300;2020-07-15 10:11:00.389630
15;23.2;30700;2020-07-15 10:11:00.389630
16;23.2;500;2020-07-15 10:11:00.389630
17;23.2;50000;2020-07-15 10:11:00.389630
18;23.2;400;2020-07-15 10:11:00.389630
19;23.2;100;2020-07-15 10:11:00.389630
20;23.2;2000;2020-07-15 10:11:00.389630
21;23.2;2000;2020-07-15 10:11:00.389630
22;23.2;1000;2020-07-15 10:11:00.389630
23;23.2;1200;2020-07-15 10:11:00.389630
24;23.2;1300;2020-07-15 10:11:00.389630
25;23.2;1200;2020-07-15 10:11:00.389630
26;23.2;1300;2020-07-15 10:11:00.389630
27;23.2;1200;2020-07-15 10:11:00.389630
28;23.2;1300;2020-07-15 10:11:00.389630
29;23.2;1200;2020-07-15 10:11:00.389630
30;23.2;1300;2020-07-15 10:11:00.389630
31;23.2;1200;2020-07-15 10:11:00.389630
32;23.2;1300;2020-07-15 10:11:00.389630
33;23.2;1200;2020-07-15 10:11:00.389630
34;23.2;20000;2020-07-15 10:11:00.389630
35;23.2;1200;2020-07-15 10:11:00.389630
36;23.2;1300;2020-07-15 10:11:00.389630
37;23.2;1200;2020-07-15 10:11:00.389630
38;23.2;1300;2020-07-15 10:11:00.389630
39;23.2;1200;2020-07-15 10:11:00.389630
40;23.2;1300;2020-07-15 10:11:00.389630
41;23.2;1200;2020-07-15 10:11:00.389630
42;23.2;1300;2020-07-15 10:11:00.389630
43;23.2;1200;2020-07-15 10:11:00.389630
44;23.2;100;2020-07-15 10:11:00.389630
45;23.2;1200;2020-07-15 10:11:00.389630
46;23.2;1300;2020-07-15 10:11:00.389630
47;23.2;1200;2020-07-15 10:11:00.389630
48;23.2;1300;2020-07-15 10:11:00.389630
49;23.2;500;2020-07-15 10:11:00.389630
50;23.2;12500;2020-07-15 10:11:00.389630
51;23.2;20000;2020-07-15 10:11:00.389630
52;23.2;7000;2020-07-15 10:11:00.389630
53;23.2;100;2020-07-15 10:11:00.389630
54;23.2;100;2020-07-15 10:11:00.389630
55;23.2;700;2020-07-15 10:11:00.389630
56;23.2;100;2020-07-15 10:11:00.389630
57;23.2;500;2020-07-15 10:11:00.389630
58;23.2;100;2020-07-15 10:11:00.389630
59;23.2;2000;2020-07-15 10:11:00.389630
60;23.2;200;2020-07-15 10:11:00.389630
61;23.2;500;2020-07-15 10:11:00.389630
62;23.2;1000;2020-07-15 10:11:00.389630
63;23.2;600;2020-07-15 10:11:00.389630
64;23.2;600;2020-07-15 10:11:00.389630
65;23.2;600;2020-07-15 10:11:00.389630
66;23.2;3000;2020-07-15 10:11:00.389630
67;23.2;7000;2020-07-15 10:11:00.389630
68;23.2;1000;2020-07-15 10:11:00.389630
69;23.2;4500;2020-07-15 10:11:00.389630
70;23.2;10000;2020-07-15 10:11:00.389630
71;23.2;300;2020-07-15 10:11:00.389630
72;23.2;3200;2020-07-15 10:11:00.389630
73;23.2;100;2020-07-15 10:11:00.389630
74;23.2;2200;2020-07-15 10:11:00.389630
75;23.2;1200;2020-07-15 10:11:00.389630
76;23.2;100;2020-07-15 10:11:00.389630
77;23.2;1000;2020-07-15 10:11:00.389630
78;23.2;100;2020-07-15 10:11:00.389630
