Price;Volume;DateTime
0;22.5;400;2020-09-08 10:12:00.223630
1;22.5;100;2020-09-08 10:12:00.223630
2;22.5;3400;2020-09-08 10:12:00.223630
3;22.5;2900;2020-09-08 10:12:00.223630
4;22.5;1200;2020-09-08 10:12:00.223630
5;22.5;300;2020-09-08 10:12:00.223630
6;22.5;10500;2020-09-08 10:12:00.223630
7;22.5;600;2020-09-08 10:12:00.223630
8;22.5;4000;2020-09-08 10:12:00.223630
9;22.5;1000;2020-09-08 10:12:00.223630
10;22.5;13900;2020-09-08 10:12:00.223630
11;22.5;1200;2020-09-08 10:12:00.223630
12;22.5;1300;2020-09-08 10:12:00.223630
13;22.5;1200;2020-09-08 10:12:00.223630
14;22.5;1300;2020-09-08 10:12:00.223630
15;22.5;1100;2020-09-08 10:12:00.223630
16;22.5;100;2020-09-08 10:12:00.223630
17;22.5;400;2020-09-08 10:12:00.223630
18;22.5;800;2020-09-08 10:12:00.223630
19;22.5;200;2020-09-08 10:12:00.223630
20;22.5;1000;2020-09-08 10:12:00.223630
21;22.5;1300;2020-09-08 10:12:00.223630
22;22.5;1200;2020-09-08 10:12:00.223630
23;22.5;1300;2020-09-08 10:12:00.223630
24;22.5;1300;2020-09-08 10:12:00.223630
25;22.5;1200;2020-09-08 10:12:00.223630
26;22.5;1200;2020-09-08 10:12:00.223630
27;22.5;1300;2020-09-08 10:12:00.223630
28;22.5;1300;2020-09-08 10:12:00.223630
29;22.5;1200;2020-09-08 10:12:00.223630
30;22.5;1200;2020-09-08 10:12:00.223630
31;22.5;1300;2020-09-08 10:12:00.223630
32;22.5;1200;2020-09-08 10:12:00.223630
33;22.5;1200;2020-09-08 10:12:00.223670
34;22.5;1200;2020-09-08 10:12:00.223670
35;22.5;1300;2020-09-08 10:12:00.223670
36;22.5;1200;2020-09-08 10:12:00.223670
37;22.5;1200;2020-09-08 10:12:00.223670
38;22.5;1300;2020-09-08 10:12:00.223670
39;22.5;1200;2020-09-08 10:12:00.223670
40;22.5;1300;2020-09-08 10:12:00.223670
41;22.5;4100;2020-09-08 10:12:00.223670
42;22.5;800;2020-09-08 10:12:00.223670
43;22.5;300;2020-09-08 10:12:00.223670
44;22.5;1000;2020-09-08 10:12:00.223670
45;22.5;1200;2020-09-08 10:12:00.223670
46;22.5;1300;2020-09-08 10:12:00.223670
