Price;Volume;DateTime
0;22.12;7400;2020-09-11 10:09:00.105400
1;22.12;22700;2020-09-11 10:09:00.105400
2;22.12;200;2020-09-11 10:09:00.105400
3;22.12;2000;2020-09-11 10:09:00.105400
4;22.12;400;2020-09-11 10:09:00.105400
5;22.12;200;2020-09-11 10:09:00.105400
6;22.12;100;2020-09-11 10:09:00.105400
7;22.12;100;2020-09-11 10:09:00.105400
8;22.12;2200;2020-09-11 10:09:00.105400
9;22.12;2100;2020-09-11 10:09:00.105400
10;22.12;100;2020-09-11 10:09:00.105400
11;22.12;100;2020-09-11 10:09:00.105400
12;22.12;100;2020-09-11 10:09:00.105400
13;22.12;300;2020-09-11 10:09:00.105400
14;22.12;2000;2020-09-11 10:09:00.105400
15;22.12;100;2020-09-11 10:09:00.105400
16;22.12;200;2020-09-11 10:09:00.105400
17;22.12;100;2020-09-11 10:09:00.105400
18;22.12;200;2020-09-11 10:09:00.105400
19;22.12;1000;2020-09-11 10:09:00.105400
20;22.12;40000;2020-09-11 10:09:00.105400
21;22.12;600;2020-09-11 10:09:00.105400
22;22.12;100;2020-09-11 10:09:00.105400
23;22.12;1600;2020-09-11 10:09:00.105400
24;22.12;4000;2020-09-11 10:09:00.105400
25;22.12;200;2020-09-11 10:09:00.105400
26;22.12;2200;2020-09-11 10:09:00.105400
27;22.12;1000;2020-09-11 10:09:00.105400
28;22.12;100;2020-09-11 10:09:00.105400
29;22.12;1100;2020-09-11 10:09:00.105400
30;22.12;1200;2020-09-11 10:09:00.105400
31;22.12;1300;2020-09-11 10:09:00.105400
32;22.12;1200;2020-09-11 10:09:00.105400
33;22.12;1300;2020-09-11 10:09:00.105400
34;22.12;1200;2020-09-11 10:09:00.105400
35;22.12;1200;2020-09-11 10:09:00.105400
36;22.12;1300;2020-09-11 10:09:00.105400
37;22.12;200;2020-09-11 10:09:00.105400
38;22.12;100;2020-09-11 10:09:00.105400
39;22.12;900;2020-09-11 10:09:00.105400
40;22.12;1100;2020-09-11 10:09:00.105400
41;22.12;200;2020-09-11 10:09:00.105400
42;22.12;200;2020-09-11 10:09:00.105400
43;22.12;100;2020-09-11 10:09:00.105400
44;22.12;100;2020-09-11 10:09:00.105400
45;22.12;800;2020-09-11 10:09:00.105400
46;22.12;500;2020-09-11 10:09:00.105400
47;22.12;2000;2020-09-11 10:09:00.105400
48;22.12;200;2020-09-11 10:09:00.105400
49;22.12;200;2020-09-11 10:09:00.105400
50;22.12;100;2020-09-11 10:09:00.105400
51;22.12;100;2020-09-11 10:09:00.105400
52;22.12;1000;2020-09-11 10:09:00.105400
53;22.12;1000;2020-09-11 10:09:00.105400
54;22.12;100;2020-09-11 10:09:00.105400
55;22.12;10900;2020-09-11 10:09:00.105400
56;22.12;14300;2020-09-11 10:09:00.105400
57;22.12;100;2020-09-11 10:09:00.105400
58;22.12;300;2020-09-11 10:09:00.105400
59;22.12;2000;2020-09-11 10:09:00.105400
60;22.12;200;2020-09-11 10:09:00.105400
61;22.12;11000;2020-09-11 10:09:00.105400
62;22.12;300;2020-09-11 10:09:00.105400
63;22.12;6800;2020-09-11 10:09:00.105400
64;22.12;1000;2020-09-11 10:09:00.105400
65;22.12;100;2020-09-11 10:09:00.105400
66;22.12;47800;2020-09-11 10:09:00.105400
67;22.12;2200;2020-09-11 10:09:00.105400
68;22.12;4800;2020-09-11 10:09:00.105400
69;22.12;700;2020-09-11 10:09:00.105400
70;22.12;500;2020-09-11 10:09:00.105400
71;22.12;3500;2020-09-11 10:09:00.105400
72;22.12;100;2020-09-11 10:09:00.105400
73;22.12;11000;2020-09-11 10:09:00.105400
74;22.12;1000;2020-09-11 10:09:00.105400
75;22.12;1800;2020-09-11 10:09:00.105400
76;22.12;5500;2020-09-11 10:09:00.105400
77;22.12;9000;2020-09-11 10:09:00.105400
78;22.12;300;2020-09-11 10:09:00.105400
79;22.12;500;2020-09-11 10:09:00.105400
80;22.12;100;2020-09-11 10:09:00.105400
81;22.12;1000;2020-09-11 10:09:00.105400
82;22.12;1500;2020-09-11 10:09:00.105400
83;22.12;100;2020-09-11 10:09:00.105400
84;22.12;20000;2020-09-11 10:09:00.105400
85;22.12;3000;2020-09-11 10:09:00.105400
86;22.12;1000;2020-09-11 10:09:00.105400
87;22.12;100;2020-09-11 10:09:00.105400
88;22.12;300;2020-09-11 10:09:00.105400
89;22.12;1100;2020-09-11 10:09:00.105400
90;22.12;1300;2020-09-11 10:09:00.105400
91;22.12;8500;2020-09-11 10:09:00.105400
92;22.12;500;2020-09-11 10:09:00.105400
93;22.12;200;2020-09-11 10:09:00.105400
94;22.12;200;2020-09-11 10:09:00.105400
95;22.12;400;2020-09-11 10:09:00.105400
96;22.12;1000;2020-09-11 10:09:00.105400
97;22.12;200;2020-09-11 10:09:00.105400
98;22.12;200;2020-09-11 10:09:00.105400
99;22.12;100;2020-09-11 10:09:00.105400
100;22.12;100;2020-09-11 10:09:00.105400
101;22.12;500;2020-09-11 10:09:00.105400
102;22.12;1000;2020-09-11 10:09:00.105400
103;22.12;2000;2020-09-11 10:09:00.105400
104;22.12;600;2020-09-11 10:09:00.105400
105;22.12;13400;2020-09-11 10:09:00.105400
106;22.12;900;2020-09-11 10:09:00.105400
107;22.12;100;2020-09-11 10:09:00.105400
108;22.12;200;2020-09-11 10:09:00.105400
109;22.12;1000;2020-09-11 10:09:00.105400
110;22.12;1000;2020-09-11 10:09:00.105400
111;22.12;1000;2020-09-11 10:09:00.105400
112;22.12;2000;2020-09-11 10:09:00.105400
113;22.12;100;2020-09-11 10:09:00.105400
114;22.12;100;2020-09-11 10:09:00.105400
115;22.12;12000;2020-09-11 10:09:00.105400
116;22.12;27600;2020-09-11 10:09:00.105400
117;22.12;300;2020-09-11 10:09:00.105400
118;22.12;200;2020-09-11 10:09:00.105400
119;22.12;1400;2020-09-11 10:09:00.105400
120;22.12;100;2020-09-11 10:09:00.105400
121;22.12;200;2020-09-11 10:09:00.105400
122;22.12;200;2020-09-11 10:09:00.105400
123;22.12;300;2020-09-11 10:09:00.105400
124;22.12;100;2020-09-11 10:09:00.105400
125;22.12;100;2020-09-11 10:09:00.105400
126;22.12;800;2020-09-11 10:09:00.105400
127;22.12;100;2020-09-11 10:09:00.105400
128;22.12;300;2020-09-11 10:09:00.105400
129;22.12;300;2020-09-11 10:09:00.105400
130;22.12;400;2020-09-11 10:09:00.105400
131;22.12;100;2020-09-11 10:09:00.105400
132;22.12;400;2020-09-11 10:09:00.105400
133;22.12;100;2020-09-11 10:09:00.105400
134;22.12;200;2020-09-11 10:09:00.105400
135;22.12;300;2020-09-11 10:09:00.105400
136;22.12;500;2020-09-11 10:09:00.105400
137;22.12;100;2020-09-11 10:09:00.105400
138;22.12;300;2020-09-11 10:09:00.105400
139;22.12;29300;2020-09-11 10:09:00.105400
140;22.12;100;2020-09-11 10:09:00.105400
141;22.12;200;2020-09-11 10:09:00.105400
142;22.12;500;2020-09-11 10:09:00.105400
143;22.12;1000;2020-09-11 10:09:00.105400
144;22.12;1000;2020-09-11 10:09:00.105400
145;22.12;200;2020-09-11 10:09:00.105400
146;22.12;100;2020-09-11 10:09:00.105400
147;22.12;2000;2020-09-11 10:09:00.105400
148;22.12;3000;2020-09-11 10:09:00.105400
149;22.12;100;2020-09-11 10:09:00.105400
150;22.12;500;2020-09-11 10:09:00.105400
151;22.12;400;2020-09-11 10:09:00.105400
152;22.12;300;2020-09-11 10:09:00.105400
153;22.12;100;2020-09-11 10:09:00.105400
154;22.12;11800;2020-09-11 10:09:00.105400
155;22.12;1000;2020-09-11 10:09:00.105400
156;22.12;1000;2020-09-11 10:09:00.105400
157;22.12;1000;2020-09-11 10:09:00.105400
158;22.12;100;2020-09-11 10:09:00.105400
159;22.12;200;2020-09-11 10:09:00.105400
160;22.12;3000;2020-09-11 10:09:00.105400
161;22.12;100;2020-09-11 10:09:00.105400
162;22.12;100;2020-09-11 10:09:00.105400
163;22.12;17900;2020-09-11 10:09:00.105400
164;22.12;6100;2020-09-11 10:09:00.105400
165;22.12;25000;2020-09-11 10:09:00.105400
166;22.12;1000;2020-09-11 10:09:00.105400
167;22.12;400;2020-09-11 10:09:00.105400
168;22.12;5000;2020-09-11 10:09:00.105400
169;22.12;100;2020-09-11 10:09:00.105400
170;22.12;2000;2020-09-11 10:09:00.105400
171;22.12;500;2020-09-11 10:09:00.105400
172;22.12;200;2020-09-11 10:09:00.105400
173;22.12;1100;2020-09-11 10:09:00.105400
174;22.12;100;2020-09-11 10:09:00.105400
175;22.12;1200;2020-09-11 10:09:00.105400
176;22.12;100;2020-09-11 10:09:00.105400
177;22.12;500;2020-09-11 10:09:00.105400
178;22.12;600;2020-09-11 10:09:00.105400
179;22.12;400;2020-09-11 10:09:00.105400
180;22.12;500;2020-09-11 10:09:00.105400
181;22.12;100;2020-09-11 10:09:00.105400
182;22.12;100;2020-09-11 10:09:00.105400
183;22.12;100;2020-09-11 10:09:00.105400
184;22.12;100;2020-09-11 10:09:00.105400
185;22.12;400;2020-09-11 10:09:00.105400
186;22.12;100;2020-09-11 10:09:00.105400
187;22.12;1000;2020-09-11 10:09:00.105400
188;22.12;3000;2020-09-11 10:09:00.105400
189;22.12;100;2020-09-11 10:09:00.105400
190;22.12;500;2020-09-11 10:09:00.105400
191;22.12;15300;2020-09-11 10:09:00.105400
192;22.12;100;2020-09-11 10:09:00.105400
193;22.12;1200;2020-09-11 10:09:00.105400
194;22.12;1000;2020-09-11 10:09:00.105400
195;22.12;500;2020-09-11 10:09:00.105400
196;22.12;500;2020-09-11 10:09:00.105400
197;22.12;500;2020-09-11 10:09:00.105400
198;22.12;900;2020-09-11 10:09:00.105400
199;22.12;300;2020-09-11 10:09:00.105400
200;22.12;100;2020-09-11 10:09:00.105400
201;22.12;600;2020-09-11 10:09:00.105400
202;22.12;300;2020-09-11 10:09:00.105400
203;22.14;100;2020-09-11 10:09:00.105500
204;22.14;2400;2020-09-11 10:09:00.105500
205;22.14;100;2020-09-11 10:09:00.105500
206;22.14;1000;2020-09-11 10:09:00.105500
207;22.14;1000;2020-09-11 10:09:00.105500
208;22.14;1100;2020-09-11 10:09:00.105500
209;22.14;500;2020-09-11 10:09:00.105530
210;22.14;100;2020-09-11 10:09:00.105670
211;22.15;2000;2020-09-11 10:09:00.105670
212;22.15;100;2020-09-11 10:09:00.105670
213;22.15;2000;2020-09-11 10:09:00.105670
214;22.15;1000;2020-09-11 10:09:00.105670
215;22.15;100;2020-09-11 10:09:00.105670
216;22.15;300;2020-09-11 10:09:00.105670
217;22.15;200;2020-09-11 10:09:00.105670
218;22.15;500;2020-09-11 10:09:00.105670
219;22.15;1100;2020-09-11 10:09:00.105670
220;22.13;100;2020-09-11 10:09:00.105800
221;22.14;100;2020-09-11 10:09:00.105800
222;22.15;500;2020-09-11 10:09:00.106000
223;22.15;5900;2020-09-11 10:09:00.106000
224;22.15;100;2020-09-11 10:09:00.106030
225;22.15;200;2020-09-11 10:09:00.106170
226;22.15;100;2020-09-11 10:09:00.106230
227;22.15;100;2020-09-11 10:09:00.106230
228;22.15;500;2020-09-11 10:09:00.106270
229;22.14;400;2020-09-11 10:09:00.106370
230;22.14;200;2020-09-11 10:09:00.106370
231;22.14;500;2020-09-11 10:09:00.106370
232;22.13;1100;2020-09-11 10:09:00.106670
233;22.13;1300;2020-09-11 10:09:00.106730
234;22.13;800;2020-09-11 10:09:00.106730
